               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.049808,             0.02066,                   0,             0.70735,                   1,              0.9125,             0.36653,             0.04106,            0.013409,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.051567,            0.021324,                   0,             0.59798,             0.66667,               0.665,             0.29186,            0.042272,            0.013046,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,            0.052026,            0.019222,                   0,             0.59798,             0.66667,               0.665,             0.29186,            0.042272,            0.013046,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.064958,            0.023436,                   0,             0.59798,             0.66667,               0.665,             0.29186,            0.042272,            0.013046,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.057727,            0.019657,                   0,             0.59798,             0.66667,               0.665,             0.29186,            0.042272,            0.013046,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.052954,            0.020451,                   0,             0.62602,             0.66667,             0.69643,             0.30423,            0.041182,            0.012835,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.050112,            0.025691,                   0,             0.62602,             0.66667,             0.69643,             0.30423,            0.041182,            0.012835,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.056986,            0.017412,                   0,             0.62602,             0.66667,             0.69643,             0.30423,            0.041182,            0.012835,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.052819,            0.021246,                   0,             0.62602,             0.66667,             0.69643,             0.30423,            0.041182,            0.012835,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.053229,            0.022028,                   0,             0.94492,                   1,               0.995,             0.33201,            0.040288,            0.012733,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.048876,            0.020754,                   0,             0.94492,                   1,               0.995,             0.33201,            0.040288,            0.012733,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.045773,            0.019125,                   0,             0.94492,                   1,               0.995,             0.33201,            0.040288,            0.012733,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.057275,            0.019499,                   0,             0.94492,                   1,               0.995,             0.33201,            0.040288,            0.012733,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.059813,            0.020056,                   0,             0.70466,                   1,                0.83,              0.3722,            0.036556,             0.01299,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.058124,            0.027318,                   0,             0.70466,                   1,                0.83,              0.3722,            0.036556,             0.01299,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.055426,            0.019235,                   0,             0.70466,                   1,                0.83,              0.3722,            0.036556,             0.01299,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,            0.057876,            0.021786,                   0,             0.70466,                   1,                0.83,              0.3722,            0.036556,             0.01299,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.048177,            0.017858,                   0,              0.9526,                   1,               0.995,             0.42387,            0.035303,            0.013137,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.050257,            0.021868,                   0,              0.9526,                   1,               0.995,             0.42387,            0.035303,            0.013137,                   0,            0.006535,            0.006535,            0.006535
                 177,            0.046901,            0.015938,                   0,              0.9526,                   1,               0.995,             0.42387,            0.035303,            0.013137,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,            0.053374,            0.015822,                   0,              0.9526,                   1,               0.995,             0.42387,            0.035303,            0.013137,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,            0.057228,            0.021007,                   0,             0.76292,                   1,               0.995,             0.38034,            0.034511,            0.012955,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,             0.05642,             0.02033,                   0,             0.76292,                   1,               0.995,             0.38034,            0.034511,            0.012955,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,            0.055759,            0.016932,                   0,             0.76292,                   1,               0.995,             0.38034,            0.034511,            0.012955,                   0,            0.006436,            0.006436,            0.006436
                 182,            0.049482,             0.01963,                   0,             0.76292,                   1,               0.995,             0.38034,            0.034511,            0.012955,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,            0.050175,            0.018187,                   0,             0.84072,                   1,               0.995,             0.41451,            0.036254,            0.012798,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,            0.053188,            0.021645,                   0,             0.84072,                   1,               0.995,             0.41451,            0.036254,            0.012798,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,             0.04666,             0.01605,                   0,             0.84072,                   1,               0.995,             0.41451,            0.036254,            0.012798,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,            0.054244,            0.021596,                   0,             0.84072,                   1,               0.995,             0.41451,            0.036254,            0.012798,                   0,            0.006337,            0.006337,            0.006337
                 187,            0.045983,            0.019975,                   0,              0.8755,                   1,               0.995,             0.41273,            0.035056,              0.0124,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.053625,            0.013899,                   0,              0.8755,                   1,               0.995,             0.41273,            0.035056,              0.0124,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.044514,            0.016524,                   0,              0.8755,                   1,               0.995,             0.41273,            0.035056,              0.0124,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.047578,            0.019895,                   0,              0.8755,                   1,               0.995,             0.41273,            0.035056,              0.0124,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.031851,            0.014788,                   0,             0.96516,                   1,               0.995,             0.28952,            0.037719,            0.011903,                   0,            0.006238,            0.006238,            0.006238
                 192,            0.046013,            0.016401,                   0,             0.96516,                   1,               0.995,             0.28952,            0.037719,            0.011903,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,            0.050897,            0.018791,                   0,             0.96516,                   1,               0.995,             0.28952,            0.037719,            0.011903,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,            0.056377,            0.016638,                   0,             0.96516,                   1,               0.995,             0.28952,            0.037719,            0.011903,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,            0.059002,            0.020745,                   0,             0.94233,                   1,               0.995,             0.39856,            0.031762,            0.011816,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.055176,            0.020916,                   0,             0.94233,                   1,               0.995,             0.39856,            0.031762,            0.011816,                   0,            0.006139,            0.006139,            0.006139
                 197,            0.048905,            0.019191,                   0,             0.94233,                   1,               0.995,             0.39856,            0.031762,            0.011816,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,            0.044887,            0.026464,                   0,             0.94233,                   1,               0.995,             0.39856,            0.031762,            0.011816,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.045943,            0.018201,                   0,             0.89054,                   1,               0.995,             0.42658,            0.032609,             0.01146,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.058337,            0.017279,                   0,             0.89054,                   1,               0.995,             0.42658,            0.032609,             0.01146,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.051925,            0.017041,                   0,             0.89054,                   1,               0.995,             0.42658,            0.032609,             0.01146,                   0,             0.00604,             0.00604,             0.00604
                 202,            0.056316,            0.018526,                   0,             0.89054,                   1,               0.995,             0.42658,            0.032609,             0.01146,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,             0.04636,            0.020392,                   0,             0.96501,                   1,               0.995,             0.57189,            0.030295,            0.011388,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,            0.042917,            0.018617,                   0,             0.96501,                   1,               0.995,             0.57189,            0.030295,            0.011388,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.053702,            0.013206,                   0,             0.96501,                   1,               0.995,             0.57189,            0.030295,            0.011388,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.060068,             0.01606,                   0,             0.96501,                   1,               0.995,             0.57189,            0.030295,            0.011388,                   0,            0.005941,            0.005941,            0.005941
                 207,            0.049933,            0.024763,                   0,             0.96544,                   1,               0.995,             0.54352,            0.029348,            0.011333,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,            0.051138,            0.016334,                   0,             0.96544,                   1,               0.995,             0.54352,            0.029348,            0.011333,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,            0.050349,            0.013999,                   0,             0.96544,                   1,               0.995,             0.54352,            0.029348,            0.011333,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.046654,            0.022353,                   0,             0.96544,                   1,               0.995,             0.54352,            0.029348,            0.011333,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,            0.050709,            0.022576,                   0,             0.96697,                   1,               0.995,              0.5281,            0.029101,            0.011502,                   0,            0.005842,            0.005842,            0.005842
                 212,            0.047136,            0.017402,                   0,             0.96697,                   1,               0.995,              0.5281,            0.029101,            0.011502,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,            0.031939,            0.012916,                   0,             0.96697,                   1,               0.995,              0.5281,            0.029101,            0.011502,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,            0.046007,            0.017306,                   0,             0.96697,                   1,               0.995,              0.5281,            0.029101,            0.011502,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,            0.042366,            0.019299,                   0,             0.96709,                   1,               0.995,             0.51456,             0.03102,              0.0115,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,            0.044823,            0.018659,                   0,             0.96709,                   1,               0.995,             0.51456,             0.03102,              0.0115,                   0,            0.005743,            0.005743,            0.005743
                 217,             0.04593,              0.0211,                   0,             0.96709,                   1,               0.995,             0.51456,             0.03102,              0.0115,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,            0.049055,             0.02626,                   0,             0.96709,                   1,               0.995,             0.51456,             0.03102,              0.0115,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,            0.041625,            0.017736,                   0,             0.94797,                   1,               0.995,             0.51492,            0.029884,             0.01147,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,            0.050917,            0.015601,                   0,             0.94797,                   1,               0.995,             0.51492,            0.029884,             0.01147,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,            0.048618,            0.018657,                   0,             0.94797,                   1,               0.995,             0.51492,            0.029884,             0.01147,                   0,            0.005644,            0.005644,            0.005644
                 222,            0.056529,            0.020828,                   0,             0.94797,                   1,               0.995,             0.51492,            0.029884,             0.01147,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,            0.041939,            0.019689,                   0,             0.96966,                   1,               0.995,             0.48228,            0.032423,            0.011528,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,            0.040256,            0.014249,                   0,             0.96966,                   1,               0.995,             0.48228,            0.032423,            0.011528,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,            0.044248,            0.019287,                   0,             0.96966,                   1,               0.995,             0.48228,            0.032423,            0.011528,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,            0.044341,            0.015345,                   0,             0.96966,                   1,               0.995,             0.48228,            0.032423,            0.011528,                   0,            0.005545,            0.005545,            0.005545
                 227,            0.045462,            0.019923,                   0,             0.97321,                   1,               0.995,             0.48469,            0.031126,            0.011645,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,            0.033627,            0.015441,                   0,             0.97321,                   1,               0.995,             0.48469,            0.031126,            0.011645,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,            0.043483,            0.019865,                   0,             0.97321,                   1,               0.995,             0.48469,            0.031126,            0.011645,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,            0.036478,            0.016262,                   0,             0.97321,                   1,               0.995,             0.48469,            0.031126,            0.011645,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,            0.039245,            0.013686,                   0,             0.88599,                   1,               0.995,             0.32022,            0.041379,            0.011436,                   0,            0.005446,            0.005446,            0.005446
                 232,            0.053778,            0.020232,                   0,             0.88599,                   1,               0.995,             0.32022,            0.041379,            0.011436,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,            0.052413,            0.016202,                   0,             0.88599,                   1,               0.995,             0.32022,            0.041379,            0.011436,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,            0.051075,            0.018129,                   0,             0.88599,                   1,               0.995,             0.32022,            0.041379,            0.011436,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,            0.056833,            0.015744,                   0,             0.96075,                   1,               0.995,             0.43161,            0.035322,            0.011531,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,            0.048494,            0.015519,                   0,             0.96075,                   1,               0.995,             0.43161,            0.035322,            0.011531,                   0,            0.005347,            0.005347,            0.005347
                 237,             0.04829,            0.016346,                   0,             0.96075,                   1,               0.995,             0.43161,            0.035322,            0.011531,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,             0.04272,            0.017192,                   0,             0.96075,                   1,               0.995,             0.43161,            0.035322,            0.011531,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,            0.044314,            0.016293,                   0,             0.97328,                   1,               0.995,              0.4766,            0.035396,            0.011274,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,            0.046809,            0.013976,                   0,             0.97328,                   1,               0.995,              0.4766,            0.035396,            0.011274,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,            0.047739,            0.022956,                   0,             0.97328,                   1,               0.995,              0.4766,            0.035396,            0.011274,                   0,            0.005248,            0.005248,            0.005248
                 242,            0.051636,             0.02498,                   0,             0.97328,                   1,               0.995,              0.4766,            0.035396,            0.011274,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,            0.050856,            0.016217,                   0,             0.97607,                   1,               0.995,             0.39707,            0.031438,            0.011161,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,            0.055185,            0.019647,                   0,             0.97607,                   1,               0.995,             0.39707,            0.031438,            0.011161,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,            0.047654,             0.01863,                   0,             0.97607,                   1,               0.995,             0.39707,            0.031438,            0.011161,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,            0.051276,            0.015605,                   0,             0.97607,                   1,               0.995,             0.39707,            0.031438,            0.011161,                   0,            0.005149,            0.005149,            0.005149
                 247,            0.050902,            0.016735,                   0,              0.9577,                   1,               0.995,             0.46074,            0.032501,            0.010981,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,            0.041889,            0.014193,                   0,              0.9577,                   1,               0.995,             0.46074,            0.032501,            0.010981,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,            0.041653,            0.016301,                   0,              0.9577,                   1,               0.995,             0.46074,            0.032501,            0.010981,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              0.0411,            0.018051,                   0,              0.9577,                   1,               0.995,             0.46074,            0.032501,            0.010981,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,            0.038293,            0.020611,                   0,             0.95959,                   1,               0.995,             0.55746,            0.029438,            0.010963,                   0,             0.00505,             0.00505,             0.00505
                 252,            0.048808,            0.015188,                   0,             0.95959,                   1,               0.995,             0.55746,            0.029438,            0.010963,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,            0.044885,            0.023349,                   0,             0.95959,                   1,               0.995,             0.55746,            0.029438,            0.010963,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,            0.043857,            0.018392,                   0,             0.95959,                   1,               0.995,             0.55746,            0.029438,            0.010963,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,            0.048444,            0.017789,                   0,             0.96111,                   1,               0.995,             0.52634,            0.029744,            0.010985,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,            0.035834,            0.020909,                   0,             0.96111,                   1,               0.995,             0.52634,            0.029744,            0.010985,                   0,            0.004951,            0.004951,            0.004951
                 257,            0.037549,            0.018044,                   0,             0.96111,                   1,               0.995,             0.52634,            0.029744,            0.010985,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,            0.040042,             0.01621,                   0,             0.96111,                   1,               0.995,             0.52634,            0.029744,            0.010985,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              0.0424,            0.014877,                   0,             0.97408,                   1,               0.995,             0.37362,            0.034114,            0.010803,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,            0.052898,            0.012966,                   0,             0.97408,                   1,               0.995,             0.37362,            0.034114,            0.010803,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              0.0421,            0.017532,                   0,             0.97408,                   1,               0.995,             0.37362,            0.034114,            0.010803,                   0,            0.004852,            0.004852,            0.004852
                 262,            0.044734,            0.019525,                   0,             0.97408,                   1,               0.995,             0.37362,            0.034114,            0.010803,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,            0.046801,             0.01833,                   0,             0.97735,                   1,               0.995,             0.61406,            0.027928,            0.010929,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,            0.042777,            0.023065,                   0,             0.97735,                   1,               0.995,             0.61406,            0.027928,            0.010929,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,            0.048426,             0.02059,                   0,             0.97735,                   1,               0.995,             0.61406,            0.027928,            0.010929,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,            0.044811,            0.018931,                   0,             0.97735,                   1,               0.995,             0.61406,            0.027928,            0.010929,                   0,            0.004753,            0.004753,            0.004753
                 267,            0.045181,            0.021194,                   0,             0.97816,                   1,               0.995,             0.45361,            0.030636,            0.010746,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,            0.037473,            0.018429,                   0,             0.97816,                   1,               0.995,             0.45361,            0.030636,            0.010746,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,             0.03965,            0.019504,                   0,             0.97816,                   1,               0.995,             0.45361,            0.030636,            0.010746,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,            0.043848,            0.013054,                   0,             0.97816,                   1,               0.995,             0.45361,            0.030636,            0.010746,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,            0.046365,            0.026157,                   0,             0.97277,                   1,               0.995,             0.53111,            0.028372,            0.010822,                   0,            0.004654,            0.004654,            0.004654
                 272,            0.049597,            0.015644,                   0,             0.97277,                   1,               0.995,             0.53111,            0.028372,            0.010822,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,            0.047809,            0.020819,                   0,             0.97277,                   1,               0.995,             0.53111,            0.028372,            0.010822,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,            0.041881,            0.019294,                   0,             0.97277,                   1,               0.995,             0.53111,            0.028372,            0.010822,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,            0.037517,            0.014942,                   0,             0.97133,                   1,               0.995,              0.5574,            0.029607,            0.010827,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,             0.03898,            0.017663,                   0,             0.97133,                   1,               0.995,              0.5574,            0.029607,            0.010827,                   0,            0.004555,            0.004555,            0.004555
                 277,            0.041524,            0.019258,                   0,             0.97133,                   1,               0.995,              0.5574,            0.029607,            0.010827,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,            0.042724,            0.014207,                   0,             0.97133,                   1,               0.995,              0.5574,            0.029607,            0.010827,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,            0.043433,            0.022605,                   0,             0.97138,                   1,               0.995,             0.49811,            0.030163,            0.010789,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,            0.044147,            0.017843,                   0,             0.97138,                   1,               0.995,             0.49811,            0.030163,            0.010789,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,            0.038083,            0.021746,                   0,             0.97138,                   1,               0.995,             0.49811,            0.030163,            0.010789,                   0,            0.004456,            0.004456,            0.004456
                 282,            0.044408,            0.014244,                   0,             0.97138,                   1,               0.995,             0.49811,            0.030163,            0.010789,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,            0.048736,            0.017553,                   0,             0.96937,                   1,               0.995,              0.5574,            0.032126,            0.010865,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,             0.05439,             0.01519,                   0,             0.96937,                   1,               0.995,              0.5574,            0.032126,            0.010865,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,             0.03806,            0.017323,                   0,             0.96937,                   1,               0.995,              0.5574,            0.032126,            0.010865,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,            0.037428,            0.020179,                   0,             0.96937,                   1,               0.995,              0.5574,            0.032126,            0.010865,                   0,            0.004357,            0.004357,            0.004357
                 287,            0.043577,             0.01401,                   0,             0.97858,                   1,               0.995,             0.56416,            0.029825,            0.011061,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,             0.03865,            0.017289,                   0,             0.97858,                   1,               0.995,             0.56416,            0.029825,            0.011061,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,            0.034089,            0.015301,                   0,             0.97858,                   1,               0.995,             0.56416,            0.029825,            0.011061,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,            0.043152,            0.015456,                   0,             0.97858,                   1,               0.995,             0.56416,            0.029825,            0.011061,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,            0.041364,            0.016255,                   0,             0.97855,                   1,               0.995,             0.46026,            0.029437,            0.011121,                   0,            0.004258,            0.004258,            0.004258
                 292,            0.044636,            0.013967,                   0,             0.97855,                   1,               0.995,             0.46026,            0.029437,            0.011121,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,            0.038703,            0.012269,                   0,             0.97855,                   1,               0.995,             0.46026,            0.029437,            0.011121,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,            0.039532,            0.018717,                   0,             0.97855,                   1,               0.995,             0.46026,            0.029437,            0.011121,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,            0.043921,             0.01339,                   0,             0.97811,                   1,               0.995,             0.56467,             0.02581,            0.011273,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,             0.03876,             0.01879,                   0,             0.97811,                   1,               0.995,             0.56467,             0.02581,            0.011273,                   0,            0.004159,            0.004159,            0.004159
                 297,             0.04503,            0.014227,                   0,             0.97811,                   1,               0.995,             0.56467,             0.02581,            0.011273,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,            0.045184,            0.018929,                   0,             0.97811,                   1,               0.995,             0.56467,             0.02581,            0.011273,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,            0.038884,            0.014458,                   0,             0.97746,                   1,               0.995,             0.48491,            0.024943,            0.011294,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,            0.052706,            0.016361,                   0,             0.97746,                   1,               0.995,             0.48491,            0.024943,            0.011294,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,             0.03702,            0.022023,                   0,             0.97746,                   1,               0.995,             0.48491,            0.024943,            0.011294,                   0,             0.00406,             0.00406,             0.00406
                 302,            0.042116,            0.019167,                   0,             0.97746,                   1,               0.995,             0.48491,            0.024943,            0.011294,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,            0.042382,             0.01308,                   0,             0.95883,                   1,               0.995,             0.38953,            0.032362,            0.011135,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,            0.051711,            0.015906,                   0,             0.95883,                   1,               0.995,             0.38953,            0.032362,            0.011135,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,            0.046543,            0.015306,                   0,             0.95883,                   1,               0.995,             0.38953,            0.032362,            0.011135,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,            0.046639,            0.011784,                   0,             0.95883,                   1,               0.995,             0.38953,            0.032362,            0.011135,                   0,            0.003961,            0.003961,            0.003961
                 307,            0.046621,             0.02157,                   0,             0.94717,                   1,               0.995,             0.48136,              0.0288,            0.011186,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,             0.03962,            0.019353,                   0,             0.94717,                   1,               0.995,             0.48136,              0.0288,            0.011186,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,            0.046512,            0.011245,                   0,             0.94717,                   1,               0.995,             0.48136,              0.0288,            0.011186,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,            0.035382,            0.020631,                   0,             0.94717,                   1,               0.995,             0.48136,              0.0288,            0.011186,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,            0.046208,            0.012736,                   0,             0.97568,                   1,               0.995,             0.49146,            0.027116,            0.011213,                   0,            0.003862,            0.003862,            0.003862
                 312,            0.037807,            0.021805,                   0,             0.97568,                   1,               0.995,             0.49146,            0.027116,            0.011213,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,            0.042289,             0.01746,                   0,             0.97568,                   1,               0.995,             0.49146,            0.027116,            0.011213,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,            0.043301,            0.019143,                   0,             0.97568,                   1,               0.995,             0.49146,            0.027116,            0.011213,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,            0.040995,            0.019129,                   0,             0.97806,                   1,               0.995,             0.49258,            0.026623,            0.011247,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,            0.040193,            0.022721,                   0,             0.97806,                   1,               0.995,             0.49258,            0.026623,            0.011247,                   0,            0.003763,            0.003763,            0.003763
                 317,            0.041759,            0.020301,                   0,             0.97806,                   1,               0.995,             0.49258,            0.026623,            0.011247,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,            0.041377,            0.023457,                   0,             0.97806,                   1,               0.995,             0.49258,            0.026623,            0.011247,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,            0.044713,            0.012635,                   0,             0.97651,                   1,               0.995,             0.40198,            0.029737,            0.011207,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,            0.051033,            0.018137,                   0,             0.97651,                   1,               0.995,             0.40198,            0.029737,            0.011207,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,            0.037643,            0.017016,                   0,             0.97651,                   1,               0.995,             0.40198,            0.029737,            0.011207,                   0,            0.003664,            0.003664,            0.003664
                 322,            0.036855,               0.016,                   0,             0.97651,                   1,               0.995,             0.40198,            0.029737,            0.011207,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,             0.05144,            0.016572,                   0,             0.97704,                   1,               0.995,             0.51786,            0.025952,            0.011237,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,            0.038924,             0.01626,                   0,             0.97704,                   1,               0.995,             0.51786,            0.025952,            0.011237,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,            0.047402,            0.022927,                   0,             0.97704,                   1,               0.995,             0.51786,            0.025952,            0.011237,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,            0.038392,            0.020932,                   0,             0.97704,                   1,               0.995,             0.51786,            0.025952,            0.011237,                   0,            0.003565,            0.003565,            0.003565
                 327,            0.039326,            0.017781,                   0,             0.97767,                   1,               0.995,             0.49212,             0.02636,            0.011228,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,            0.034572,            0.012537,                   0,             0.97767,                   1,               0.995,             0.49212,             0.02636,            0.011228,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,            0.039589,            0.014507,                   0,             0.97767,                   1,               0.995,             0.49212,             0.02636,            0.011228,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,            0.039932,            0.012821,                   0,             0.97767,                   1,               0.995,             0.49212,             0.02636,            0.011228,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,            0.041021,             0.02005,                   0,              0.9781,                   1,               0.995,             0.56766,            0.025038,            0.011109,                   0,            0.003466,            0.003466,            0.003466
                 332,            0.038029,            0.016436,                   0,              0.9781,                   1,               0.995,             0.56766,            0.025038,            0.011109,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,            0.052549,             0.01548,                   0,              0.9781,                   1,               0.995,             0.56766,            0.025038,            0.011109,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,            0.042782,            0.014601,                   0,              0.9781,                   1,               0.995,             0.56766,            0.025038,            0.011109,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,            0.035375,            0.016776,                   0,             0.97843,                   1,               0.995,             0.65097,            0.022407,            0.011126,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,            0.041239,            0.015306,                   0,             0.97843,                   1,               0.995,             0.65097,            0.022407,            0.011126,                   0,            0.003367,            0.003367,            0.003367
